,ControllerSupport,PlatformMac,PlatformWindows,PlatformLinux
7552,False,False,True,False
7553,True,False,True,False
7554,True,True,True,True
7555,True,True,True,True
7556,False,True,True,False
7557,False,True,True,True
7558,False,True,True,True
7559,True,True,True,True
7560,False,False,True,False
7561,False,False,True,False
7562,True,True,True,False
7563,True,False,True,False
7564,True,False,True,False
7565,False,True,True,True
7566,False,True,True,True
7567,True,False,True,True
7568,False,False,True,False
7569,False,True,True,True
7570,False,False,True,True
7571,False,False,True,False
7572,False,False,True,False
7573,False,False,True,False
7574,True,False,True,False
7575,False,False,True,False
7576,False,False,True,False
7577,False,False,True,False
7578,True,False,True,False
7579,False,False,True,False
7580,False,False,True,False
7581,False,False,True,False
7582,False,False,True,False
7583,False,True,True,False
7584,False,False,True,False
7585,False,False,True,False
7586,True,True,True,True
7587,False,False,True,False
7588,False,True,True,True
7589,False,True,True,False
7590,True,True,True,True
7591,True,False,True,False
7592,True,True,True,True
7593,False,False,True,False
7594,False,True,True,True
7595,False,False,True,True
7596,True,True,True,False
7597,False,False,True,False
7598,True,False,True,True
7599,True,True,True,True
7600,False,False,True,False
7601,False,True,True,True
7602,True,True,True,True
7603,True,False,True,False
7604,True,False,True,False
7605,True,True,True,True
7606,False,False,True,False
7607,True,False,True,False
7608,False,False,True,False
7609,True,True,True,True
7610,True,True,True,True
7611,True,False,True,False
7612,False,False,True,False
7613,False,True,True,False
7614,False,False,True,False
7615,True,True,True,True
7616,False,False,True,False
7617,True,True,True,True
7618,True,True,True,True
7619,False,False,False,True
7620,False,False,True,False
7621,True,True,True,True
7622,True,False,True,False
7623,False,True,True,False
7624,False,True,True,False
7625,True,False,True,False
7626,False,False,True,False
7627,False,True,True,True
7628,False,False,True,False
7629,False,False,True,False
7630,False,False,True,False
7631,False,True,True,True
7632,True,False,True,False
7633,False,False,True,False
7634,False,True,True,False
7635,True,True,True,True
7636,False,False,True,False
7637,True,True,True,True
7638,False,True,True,True
7639,False,False,True,False
7640,False,False,True,False
7641,False,True,True,True
7642,True,False,True,False
7643,False,True,True,False
7644,True,True,True,True
7645,False,False,True,False
7646,False,True,True,True
7647,True,False,True,False
7648,False,True,True,True
7649,True,False,True,False
7650,False,True,True,True
7651,True,False,True,False
7652,True,True,True,False
7653,True,True,True,True
7654,True,False,True,False
7655,True,False,True,False
7656,False,False,True,False
7657,False,False,True,False
7658,True,False,True,False
7659,True,False,True,False
7660,True,True,True,False
7661,False,True,True,False
7662,True,True,True,False
7663,False,False,True,False
7664,False,True,True,False
7665,False,False,True,False
7666,False,True,True,True
7667,False,False,True,False
7668,False,True,True,False
7669,False,False,True,False
7670,True,True,True,False
7671,False,False,True,False
7672,False,False,True,False
7673,False,True,True,True
7674,True,False,True,False
7675,True,False,True,False
7676,True,True,True,True
7677,False,True,True,True
7678,False,False,True,False
7679,False,True,True,True
7680,False,True,True,False
7681,False,False,True,False
7682,True,False,True,False
7683,True,True,True,True
7684,True,True,True,True
7685,True,True,True,True
7686,True,True,True,True
7687,True,True,True,True
7688,True,True,True,True
7689,True,True,True,True
7690,True,True,True,True
7691,True,True,True,True
7692,True,True,True,True
7693,True,True,True,True
7694,True,True,True,True
7695,True,True,True,True
7696,True,True,True,True
7697,True,True,True,True
7698,True,True,True,True
7699,True,True,True,True
7700,True,True,True,True
7701,False,False,True,False
7702,False,True,True,False
7703,True,False,True,True
7704,True,False,True,False
7705,False,False,True,False
7706,False,True,True,False
7707,False,True,True,True
7708,True,False,True,False
7709,False,False,True,False
7710,False,False,True,False
7711,False,True,True,True
7712,False,False,True,False
7713,False,False,True,False
7714,False,False,True,False
7715,False,False,True,False
7716,False,False,True,False
7717,False,False,True,False
7718,False,False,True,False
7719,False,True,True,False
7720,False,False,True,False
7721,False,True,True,False
7722,False,False,True,False
7723,True,False,True,False
7724,True,False,True,False
7725,False,True,True,False
7726,False,True,True,True
7727,False,False,True,False
7728,False,False,True,False
7729,False,False,True,False
7730,False,False,True,False
7731,False,False,True,False
7732,True,True,True,True
7733,False,False,True,False
7734,False,True,True,True
7735,False,False,True,False
7736,True,False,True,False
7737,True,False,True,False
7738,False,False,True,False
7739,True,False,True,False
7740,True,False,True,False
7741,False,False,True,False
7742,True,False,True,False
7743,False,False,True,False
7744,True,True,True,True
7745,True,False,True,False
7746,False,True,True,True
7747,False,True,True,True
7748,False,False,True,False
7749,False,False,True,False
7750,False,False,True,False
7751,False,True,True,True
7752,True,True,True,True
7753,False,True,True,False
7754,True,False,True,False
7755,False,True,True,True
7756,False,False,True,False
7757,True,True,True,False
7758,True,True,True,True
7759,False,False,True,True
7760,False,True,True,False
7761,False,True,True,True
7762,False,True,True,True
7763,False,False,True,False
7764,False,False,True,False
7765,False,True,True,False
7766,False,True,True,True
7767,False,True,True,False
7768,False,False,True,False
7769,True,True,True,False
7770,False,True,True,True
7771,False,True,True,False
7772,False,False,True,False
7773,False,True,True,True
7774,False,True,True,False
7775,False,True,True,True
7776,False,True,True,False
7777,True,True,True,True
7778,False,False,True,False
7779,False,True,True,True
7780,False,True,True,True
7781,True,False,True,False
7782,True,False,True,False
7783,False,False,True,False
7784,False,False,True,True
7785,True,False,True,True
7786,False,False,True,False
7787,False,True,True,True
7788,False,True,True,True
7789,False,False,True,False
7790,False,False,True,False
7791,False,False,True,False
7792,False,False,True,True
7793,False,False,True,False
7794,True,True,True,False
7795,False,True,True,True
7796,False,False,True,False
7797,False,False,True,False
7798,False,False,True,False
7799,False,False,True,False
7800,False,True,True,True
7801,True,True,True,False
7802,False,True,True,True
7803,True,False,True,False
7804,False,False,True,False
7805,True,False,True,False
7806,True,True,True,False
7807,True,True,True,False
7808,True,False,True,False
7809,False,False,True,False
7810,False,True,True,True
7811,False,True,True,True
7812,False,True,True,True
7813,True,True,True,False
7814,False,False,True,False
7815,False,False,True,False
7816,False,False,True,False
7817,True,False,True,False
7818,False,False,True,False
7819,False,False,True,False
7820,True,False,True,False
7821,True,True,True,False
7822,False,True,True,False
7823,False,False,True,False
7824,True,False,True,False
7825,False,True,True,False
7826,False,False,True,True
7827,True,True,True,False
7828,False,False,True,False
7829,False,False,True,False
7830,False,False,True,False
7831,False,False,True,False
7832,False,False,True,False
7833,False,True,True,True
7834,True,False,True,False
7835,True,True,True,False
7836,False,True,True,True
7837,False,False,True,False
7838,True,True,True,True
7839,True,False,True,False
7840,True,True,True,True
7841,False,False,True,False
7842,False,True,True,False
7843,False,False,True,False
7844,False,True,True,True
7845,True,False,True,False
7846,True,False,True,False
7847,False,False,True,False
7848,False,True,True,False
7849,False,True,True,True
7850,False,False,True,False
7851,False,False,True,False
7852,False,False,True,False
7853,False,True,True,False
7854,True,True,True,True
7855,False,True,True,False
7856,False,False,True,False
7857,False,False,True,False
7858,True,True,True,True
7859,False,True,True,True
7860,False,False,True,False
7861,False,False,True,False
7862,False,False,True,False
7863,False,True,True,False
7864,True,False,True,False
7865,False,True,True,True
7866,True,True,True,True
7867,False,False,True,False
7868,False,True,True,True
7869,False,True,True,False
7870,False,False,True,False
7871,False,False,True,False
7872,True,False,True,False
7873,True,False,True,False
7874,True,False,True,False
7875,False,True,True,True
7876,False,False,True,False
7877,True,True,True,True
7878,False,True,True,True
7879,True,False,True,False
7880,False,True,True,True
7881,False,False,True,False
7882,False,True,True,True
7883,False,True,True,True
7884,True,False,True,False
7885,True,False,True,False
7886,True,False,True,False
7887,False,True,True,False
7888,True,True,True,False
7889,False,False,True,False
7890,False,False,True,False
7891,False,False,True,False
7892,False,False,True,False
7893,False,False,True,False
7894,False,False,True,False
7895,True,False,True,False
7896,True,False,True,False
7897,True,False,True,False
7898,True,False,True,False
7899,False,False,True,True
7900,True,False,True,False
7901,True,False,True,False
7902,False,False,True,True
7903,True,True,True,False
7904,True,False,True,False
7905,False,False,True,False
7906,False,True,True,False
7907,True,False,True,False
7908,False,True,True,True
7909,False,True,True,True
7910,False,False,True,False
7911,False,False,True,False
7912,False,False,True,False
7913,True,False,True,False
7914,False,True,True,True
7915,False,False,True,False
7916,False,False,True,False
7917,False,False,True,False
7918,False,True,True,True
7919,False,False,True,False
7920,False,False,True,False
7921,False,False,True,False
7922,False,False,True,False
7923,False,False,True,False
7924,False,True,True,True
7925,False,False,True,False
7926,False,False,True,False
7927,False,False,True,False
7928,True,False,True,False
7929,False,False,True,False
7930,False,False,True,False
7931,False,False,True,False
7932,False,True,True,False
7933,False,False,True,False
7934,True,True,True,True
7935,False,True,True,False
7936,False,False,True,False
7937,True,True,True,True
7938,False,False,True,False
7939,False,False,True,False
7940,True,False,True,False
7941,True,True,True,True
7942,False,True,True,True
7943,True,True,True,True
7944,False,True,True,False
7945,False,False,True,False
7946,False,True,True,True
7947,False,True,True,True
7948,False,True,True,False
7949,False,False,True,False
